编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#设A、B两地和A、D两地之间的距离分别为S1和S2，则	S1=1.5S2!@#None!@#设 A、B两地 和 A、D两地 之间 的 距离 分别 为 S1 和 S2 ， 则 S1 = 1.5 S2!@#设 A 、 B 两 地 和 A 、 D 两 地 之间 的 距离 分别 为 S1 和 S2 ， 则 S1 = 1.5 S2!@#设 A 、 B 两 地 和 A 、 D 两 地 之间 的 距离 分别 为 S1 和 S2 ， 则 S1 = 1.5S2!@#设 A 、 B 两 地 和 A 、 D 两 地 之间 的 距离 分别 为 S1 和 S2 ， 则 S1 = 1.5S2!@#VV NN CC NN LC DEG NN AD VC NN CC NN PU AD NN VV CD NN!@#VV NN CC NN LC DEG NN AD VC NN CC NN PU AD NN VV CD NN!@#!@#!@#1 3!@#!@#!@#16!@#!@#( (IP (IP (VP (VP (VV 设) (NP (DNP (LCP (NP (NN A、B两地) (CC 和) (NN A、D两地)) (LC 之间)) (DEG 的)) (NP (NN 距离)))) (VP (ADVP (AD 分别)) (VP (VC 为) (NP (NN S1) (CC 和) (NN S2)))))) (PU ，) (VP (ADVP (AD 则)) (NP (NN S1)) (VP (VV =) (NP (QP (CD 1.5)) (NP (NN S2)))))) )!@#!@#!@#!@#其他陈述_0(,,)!@#其他陈述!@#!@#14-17!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#条件状语!@#自定义类别!@#!@#7!@#
3-D!@#上图示地区的地形最有可能是	丘陵!@#None!@#上图 示 地区 的 地形 最 有 可能 是 丘陵!@#上图 示 地区 的 地形 最 有 可能 是 丘陵!@#上图 示 地区 的 地形 最 有 可能 是 丘陵!@#上图 示 地区 的 地形 最 有 可能 是 丘陵!@#NN VV NN DEG NN AD VE NN VC term!@#NN VV NN DEG NN AD VE NN VC NN!@#!@#!@#!@#9!@#!@#!@#!@#( (IP (NP (NN 上图)) (VP (VP (VV 示) (NP (DNP (NP (NN 地区)) (DEG 的)) (NP (NN 地形)))) (ADVP (AD 最)) (VP (VE 有) (IP (NP (NN 可能)) (VP (VC 是) (NP (NN 丘陵))))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_8!@#4-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#0-3!@#
4-A!@#若沿图中的C—B作一条地形剖面，比较正确的地形剖面图是	【图片】!@#None!@#若 沿 图 中 的 C — B 作 一条 地形剖面 ， 比较 正确 的 地形剖面图 是 【 图片 】!@#若 沿 图 中 的 C — B 作 一条 地形 剖面 ， 比较 正确 的 地形 剖面图 是 【 图片 】!@#若 沿 图 中 的 C — B 作 一条 地形剖面 ， 比较 正确 的 地形剖面图 是 【 图片 】!@#若 沿 图 中 的 C — B 作 一条 地形剖面 ， 比较 正确 的 地形剖面图 是 【 图片 】!@#CS P NN LC DEG NN PU NN VV NN term PU AD VA DEC term VC PU NN PU!@#CS P NN LC DEG NN PU NN VV NN NN PU AD VA DEC NN VC PU NN PU!@#!@#!@#!@#10 15!@#!@#!@#!@#( (IP (IP (VP (ADVP (CS 若)) (PP (P 沿) (NP (DNP (LCP (NP (NN 图)) (LC 中)) (DEG 的)) (NP (NN C) (PU —) (NN B)))) (VP (VV 作) (NP (NN 一条) (NN 地形剖面))))) (PU ，) (NP (CP (IP (VP (ADVP (AD 比较)) (VP (VA 正确)))) (DEC 的)) (NP (NN 地形剖面图))) (VP (VC 是)) (PRN (PU 【) (NP (NN 图片)) (PU 】))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_16!@#13-19!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#条件状语!@#名词短语+动词短语!@#16!@#12!@#
4-B!@#若沿图中的C—B作一条地形剖面，比较正确的地形剖面图是	【图片】!@#None!@#若 沿 图 中 的 C — B 作 一条 地形剖面 ， 比较 正确 的 地形剖面图 是 【 图片 】!@#若 沿 图 中 的 C — B 作 一条 地形 剖面 ， 比较 正确 的 地形 剖面图 是 【 图片 】!@#若 沿 图 中 的 C — B 作 一条 地形剖面 ， 比较 正确 的 地形剖面图 是 【 图片 】!@#若 沿 图 中 的 C — B 作 一条 地形剖面 ， 比较 正确 的 地形剖面图 是 【 图片 】!@#CS P NN LC DEG NN PU NN VV NN term PU AD VA DEC term VC PU NN PU!@#CS P NN LC DEG NN PU NN VV NN NN PU AD VA DEC NN VC PU NN PU!@#!@#!@#!@#10 15!@#!@#!@#!@#( (IP (IP (VP (ADVP (CS 若)) (PP (P 沿) (NP (DNP (LCP (NP (NN 图)) (LC 中)) (DEG 的)) (NP (NN C) (PU —) (NN B)))) (VP (VV 作) (NP (NN 一条) (NN 地形剖面))))) (PU ，) (NP (CP (IP (VP (ADVP (AD 比较)) (VP (VA 正确)))) (DEC 的)) (NP (NN 地形剖面图))) (VP (VC 是)) (PRN (PU 【) (NP (NN 图片)) (PU 】))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_16!@#13-19!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#12!@#
4-C!@#若沿图中的C—B作一条地形剖面，比较正确的地形剖面图是	【图片】!@#None!@#若 沿 图 中 的 C — B 作 一条 地形剖面 ， 比较 正确 的 地形剖面图 是 【 图片 】!@#若 沿 图 中 的 C — B 作 一条 地形 剖面 ， 比较 正确 的 地形 剖面图 是 【 图片 】!@#若 沿 图 中 的 C — B 作 一条 地形剖面 ， 比较 正确 的 地形剖面图 是 【 图片 】!@#若 沿 图 中 的 C — B 作 一条 地形剖面 ， 比较 正确 的 地形剖面图 是 【 图片 】!@#CS P NN LC DEG NN PU NN VV NN term PU AD VA DEC term VC PU NN PU!@#CS P NN LC DEG NN PU NN VV NN NN PU AD VA DEC NN VC PU NN PU!@#!@#!@#!@#10 15!@#!@#!@#!@#( (IP (IP (VP (ADVP (CS 若)) (PP (P 沿) (NP (DNP (LCP (NP (NN 图)) (LC 中)) (DEG 的)) (NP (NN C) (PU —) (NN B)))) (VP (VV 作) (NP (NN 一条) (NN 地形剖面))))) (PU ，) (NP (CP (IP (VP (ADVP (AD 比较)) (VP (VA 正确)))) (DEC 的)) (NP (NN 地形剖面图))) (VP (VC 是)) (PRN (PU 【) (NP (NN 图片)) (PU 】))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_16!@#13-19!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#12!@#
4-D!@#若沿图中的C—B作一条地形剖面，比较正确的地形剖面图是	【图片】!@#None!@#若 沿 图 中 的 C — B 作 一条 地形剖面 ， 比较 正确 的 地形剖面图 是 【 图片 】!@#若 沿 图 中 的 C — B 作 一条 地形 剖面 ， 比较 正确 的 地形 剖面图 是 【 图片 】!@#若 沿 图 中 的 C — B 作 一条 地形剖面 ， 比较 正确 的 地形剖面图 是 【 图片 】!@#若 沿 图 中 的 C — B 作 一条 地形剖面 ， 比较 正确 的 地形剖面图 是 【 图片 】!@#CS P NN LC DEG NN PU NN VV NN term PU AD VA DEC term VC PU NN PU!@#CS P NN LC DEG NN PU NN VV NN NN PU AD VA DEC NN VC PU NN PU!@#!@#!@#!@#10 15!@#!@#!@#!@#( (IP (IP (VP (ADVP (CS 若)) (PP (P 沿) (NP (DNP (LCP (NP (NN 图)) (LC 中)) (DEG 的)) (NP (NN C) (PU —) (NN B)))) (VP (VV 作) (NP (NN 一条) (NN 地形剖面))))) (PU ，) (NP (CP (IP (VP (ADVP (AD 比较)) (VP (VA 正确)))) (DEC 的)) (NP (NN 地形剖面图))) (VP (VC 是)) (PRN (PU 【) (NP (NN 图片)) (PU 】))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_16!@#13-19!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#12!@#
5-A!@#下图为沿某纬线圈的地形剖面图。该纬线圈可能是	30°S!@#None!@#下图 为 沿 某 纬线圈 的 地形剖面图 。 该 纬线圈 可能 是 30°S!@#下图 为 沿 某 纬线圈 的 地形 剖面图 。 该 纬线圈 可能 是 30°S!@#下图 为 沿 某 纬线圈 的 地形剖面图 。 该 纬线圈 可能 是 30°S!@#下图 为 沿 某 纬线圈 的 地形剖面图 。 该 纬线圈 可能 是 30°S!@#NN VC P DT term DEG term PU DT term VV VC num!@#NN VC P DT NN DEG NN PU DT NN AD VC NN!@#!@#!@#!@#4 6 9!@#!@#12!@#!@#( (IP (IP (NP (NN 下图)) (VP (VC 为) (NP (DNP (PP (P 沿) (NP (DP (DT 某)) (NP (NN 纬线圈)))) (DEG 的)) (NP (NN 地形剖面图))))) (PU 。) (IP (NP (DP (DT 该)) (NP (NN 纬线圈))) (VP (VV 可能) (VP (VC 是) (QP (CD 30°S)))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_11!@#8-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#陈述句!@#名词短语+动词短语!@#11!@#10!@#
5-B!@#下图为沿某纬线圈的地形剖面图。该纬线圈可能是	40°S!@#None!@#下图 为 沿 某 纬线圈 的 地形剖面图 。 该 纬线圈 可能 是 40°S!@#下图 为 沿 某 纬线圈 的 地形 剖面图 。 该 纬线圈 可能 是 40°S!@#下图 为 沿 某 纬线圈 的 地形剖面图 。 该 纬线圈 可能 是 40°S!@#下图 为 沿 某 纬线圈 的 地形剖面图 。 该 纬线圈 可能 是 40°S!@#NN VC P DT term DEG term PU DT term VV VC num!@#NN VC P DT NN DEG NN PU DT NN AD VC NN!@#!@#!@#!@#4 6 9!@#!@#12!@#!@#( (IP (IP (NP (NN 下图)) (VP (VC 为) (NP (DNP (PP (P 沿) (NP (DP (DT 某)) (NP (NN 纬线圈)))) (DEG 的)) (NP (NN 地形剖面图))))) (PU 。) (IP (NP (DP (DT 该)) (NP (NN 纬线圈))) (VP (VV 可能) (VP (VC 是) (QP (CD 40°S)))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_11!@#8-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#10!@#
5-C!@#下图为沿某纬线圈的地形剖面图。该纬线圈可能是	40°N!@#None!@#下图 为 沿 某 纬线圈 的 地形剖面图 。 该 纬线圈 可能 是 40°N!@#下图 为 沿 某 纬线圈 的 地形 剖面图 。 该 纬线圈 可能 是 40°N!@#下图 为 沿 某 纬线圈 的 地形剖面图 。 该 纬线圈 可能 是 40°N!@#下图 为 沿 某 纬线圈 的 地形剖面图 。 该 纬线圈 可能 是 40°N!@#NN VC P DT term DEG term PU DT term VV VC num!@#NN VC P DT NN DEG NN PU DT NN AD VC NN!@#!@#!@#!@#4 6 9!@#!@#12!@#!@#( (IP (IP (NP (NN 下图)) (VP (VC 为) (NP (DNP (PP (P 沿) (NP (DP (DT 某)) (NP (NN 纬线圈)))) (DEG 的)) (NP (NN 地形剖面图))))) (PU 。) (IP (NP (DP (DT 该)) (NP (NN 纬线圈))) (VP (VV 可能) (VP (VC 是) (QP (CD 40°N)))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_11!@#8-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#10!@#
5-D!@#下图为沿某纬线圈的地形剖面图。该纬线圈可能是	60°N!@#None!@#下图 为 沿 某 纬线圈 的 地形剖面图 。 该 纬线圈 可能 是 60°N!@#下图 为 沿 某 纬线圈 的 地形 剖面图 。 该 纬线圈 可能 是 60°N!@#下图 为 沿 某 纬线圈 的 地形剖面图 。 该 纬线圈 可能 是 60°N!@#下图 为 沿 某 纬线圈 的 地形剖面图 。 该 纬线圈 可能 是 60°N!@#NN VC P DT term DEG term PU DT term VV VC num!@#NN VC P DT NN DEG NN PU DT NN AD VC NN!@#!@#!@#!@#4 6 9!@#!@#12!@#!@#( (IP (IP (NP (NN 下图)) (VP (VC 为) (NP (DNP (PP (P 沿) (NP (DP (DT 某)) (NP (NN 纬线圈)))) (DEG 的)) (NP (NN 地形剖面图))))) (PU 。) (IP (NP (DP (DT 该)) (NP (NN 纬线圈))) (VP (VV 可能) (VP (VC 是) (QP (CD 60°N)))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_11!@#8-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#10!@#
6-A!@#甲图为大气受热过程示意图。青藏高原与四川盆地纬度相当，关于两地热力状况的比较，正确的是	青藏高原的年平均气温较低，与①大小有关!@#n!@#甲图 为 大气 受热 过程 示意图 。 青藏高原 与 四川盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 青藏高原 的 年 平均 气温 较 低 ， 与 ① 大小 有关!@#甲图 为 大气 受热 过程 示意图 。 青藏 高原 与 四川 盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 青藏 高原 的 年 平均 气温 较 低 ， 与 ① 大小 有关!@#甲图 为 大气 受热 过程 示意图 。 青藏高原 与 四川盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 青藏高原 的 年 平均 气温 较 低 ， 与 ① 大小 有关!@#甲图 为 大气 受热 过程 示意图 。 青藏高原 与 四川盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 青藏高原 的 年 平均 气温 较 低 ， 与 ① 大小 有关!@#NN VC NN NN NN NN PU loc CC loc term AD PU P CD NN NN NN DEG NN PU VA DEC VC loc DEG JJ JJ NN AD VA PU P NN NN VV!@#NN VC NN NN NN NN PU NR CC NR NN AD PU P CD NN NN NN DEG NN PU VA DEC VC NR DEG JJ JJ NN AD VA PU P NN NN VV!@#!@#!@#7 9 24!@#10 16-17!@#!@#!@#!@#( (IP (IP (NP (NN 甲图)) (VP (VC 为) (NP (NP (NN 大气) (NN 受热) (NN 过程)) (NP (NN 示意图))))) (PU 。) (IP (IP (NP (NP (NR 青藏高原) (CC 与) (NR 四川盆地)) (NP (NN 纬度))) (VP (ADVP (AD 相当)) (PU ，) (VP (P 关于) (NP (DNP (NP (NP (QP (CD 两)) (NP (NN 地))) (NP (NN 热力) (NN 状况))) (DEG 的)) (NP (NN 比较)))))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (IP (NP (DNP (NP (NR 青藏高原)) (DEG 的)) (ADJP (JJ 年)) (ADJP (JJ 平均)) (NP (NN 气温))) (VP (ADVP (AD 较)) (VP (VA 低)))) (PU ，) (IP (VP (PP (P 与) (NP (NN ①) (NN 大小))) (VP (VV 有关)))))))) )!@#!@#!@#!@#比较_0(,,,,)因素关联_1(,)!@#因素关联 比较!@#0_29 1_32-35!@#24-35!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#自定义类别!@#自定义类别!@#23!@#13 20-23!@#14-19
6-B!@#甲图为大气受热过程示意图。青藏高原与四川盆地纬度相当，关于两地热力状况的比较，正确的是	四川盆地的年太阳总辐射量较小，与②大小有关!@#n!@#甲图 为 大气 受热 过程 示意图 。 青藏高原 与 四川盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 四川盆地 的 年太阳总辐射量 较 小 ， 与 ② 大小 有关!@#甲图 为 大气 受热 过程 示意图 。 青藏 高原 与 四川 盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 四川 盆地 的 年 太阳 总 辐射量 较 小 ， 与 ② 大小 有关!@#甲图 为 大气 受热 过程 示意图 。 青藏高原 与 四川盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 四川盆地 的 年太阳总辐射量 较 小 ， 与 ② 大小 有关!@#甲图 为 大气 受热 过程 示意图 。 青藏高原 与 四川盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 四川盆地 的 年太阳总辐射量 较 小 ， 与 ② 大小 有关!@#NN VC NN NN NN NN PU loc CC loc term AD PU P CD NN NN NN DEG NN PU VA DEC VC loc DEG term AD VA PU P NN NN VV!@#NN VC NN NN NN NN PU NR CC NR NN AD PU P CD NN NN NN DEG NN PU VA DEC VC NR DEG NN AD VA PU P NN NN VV!@#!@#!@#7 9 24!@#10 16-17 26!@#!@#!@#!@#( (IP (IP (NP (NN 甲图)) (VP (VC 为) (NP (NP (NN 大气) (NN 受热) (NN 过程)) (NP (NN 示意图))))) (PU 。) (IP (IP (NP (NP (NR 青藏高原) (CC 与) (NR 四川盆地)) (NP (NN 纬度))) (VP (ADVP (AD 相当)) (PU ，) (VP (P 关于) (NP (DNP (NP (NP (QP (CD 两)) (NP (NN 地))) (NP (NN 热力) (NN 状况))) (DEG 的)) (NP (NN 比较)))))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (IP (NP (DNP (NP (NR 四川盆地)) (DEG 的)) (NP (NN 年太阳总辐射量))) (VP (ADVP (AD 较)) (VP (VA 小)))) (PU ，) (IP (VP (PP (P 与) (NP (NN ②) (NN 大小))) (VP (VV 有关)))))))) )!@#!@#!@#!@#比较_0(,,,,)因素关联_1(,)!@#因素关联 比较!@#0_27 1_30-33!@#24-33!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#13 20-23!@#14-19
6-C!@#甲图为大气受热过程示意图。青藏高原与四川盆地纬度相当，关于两地热力状况的比较，正确的是	四川盆地的气温日较差较小，与③大小有关!@#n!@#甲图 为 大气 受热 过程 示意图 。 青藏高原 与 四川盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 四川盆地 的 气温日较差 较 小 ， 与 ③ 大小 有关!@#甲图 为 大气 受热 过程 示意图 。 青藏 高原 与 四川 盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 四川 盆地 的 气温 日较差 较 小 ， 与 ③ 大小 有关!@#甲图 为 大气 受热 过程 示意图 。 青藏高原 与 四川盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 四川盆地 的 气温日较差 较 小 ， 与 ③ 大小 有关!@#甲图 为 大气 受热 过程 示意图 。 青藏高原 与 四川盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 四川盆地 的 气温日较差 较 小 ， 与 ③ 大小 有关!@#NN VC NN NN NN NN PU loc CC loc term AD PU P CD NN NN NN DEG NN PU VA DEC VC loc DEG term AD VA PU P NN NN VV!@#NN VC NN NN NN NN PU NR CC NR NN AD PU P CD NN NN NN DEG NN PU VA DEC VC NR DEG NN AD VA PU P NN NN VV!@#!@#!@#7 9 24!@#10 16-17 26!@#!@#!@#!@#( (IP (IP (NP (NN 甲图)) (VP (VC 为) (NP (NP (NN 大气) (NN 受热) (NN 过程)) (NP (NN 示意图))))) (PU 。) (IP (IP (NP (NP (NR 青藏高原) (CC 与) (NR 四川盆地)) (NP (NN 纬度))) (VP (ADVP (AD 相当)) (PU ，) (VP (P 关于) (NP (DNP (NP (NP (QP (CD 两)) (NP (NN 地))) (NP (NN 热力) (NN 状况))) (DEG 的)) (NP (NN 比较)))))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (IP (NP (DNP (NP (NR 四川盆地)) (DEG 的)) (NP (NN 气温日较差))) (VP (ADVP (AD 较)) (VP (VA 小)))) (PU ，) (IP (VP (PP (P 与) (NP (NN ③) (NN 大小))) (VP (VV 有关)))))))) )!@#!@#!@#!@#比较_0(,,,,)因素关联_1(,)!@#因素关联 比较!@#0_27 1_30-33!@#24-33!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#13 20-23!@#14-19
6-D!@#甲图为大气受热过程示意图。青藏高原与四川盆地纬度相当，关于两地热力状况的比较，正确的是	青藏高原的年太阳辐射总量较大，与④大小有关!@#n!@#甲图 为 大气 受热 过程 示意图 。 青藏高原 与 四川盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 青藏高原 的 年太阳辐射总量 较 大 ， 与 ④ 大小 有关!@#甲图 为 大气 受热 过程 示意图 。 青藏 高原 与 四川 盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 青藏 高原 的 年 太阳 辐射 总量 较 大 ， 与 ④ 大小 有关!@#甲图 为 大气 受热 过程 示意图 。 青藏高原 与 四川盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 青藏高原 的 年太阳辐射总量 较 大 ， 与 ④ 大小 有关!@#甲图 为 大气 受热 过程 示意图 。 青藏高原 与 四川盆地 纬度 相当 ， 关于 两 地 热力 状况 的 比较 ， 正确 的 是 青藏高原 的 年太阳辐射总量 较 大 ， 与 ④ 大小 有关!@#NN VC NN NN NN NN PU loc CC loc term AD PU P CD NN NN NN DEG NN PU VA DEC VC loc DEG term AD VA PU P NN NN VV!@#NN VC NN NN NN NN PU NR CC NR NN AD PU P CD NN NN NN DEG NN PU VA DEC VC NR DEG NN AD VA PU P NN NN VV!@#!@#!@#7 9 24!@#10 16-17 26!@#!@#!@#!@#( (IP (IP (NP (NN 甲图)) (VP (VC 为) (NP (NP (NN 大气) (NN 受热) (NN 过程)) (NP (NN 示意图))))) (PU 。) (IP (IP (NP (NP (NR 青藏高原) (CC 与) (NR 四川盆地)) (NP (NN 纬度))) (VP (ADVP (AD 相当)) (PU ，) (VP (P 关于) (NP (DNP (NP (NP (QP (CD 两)) (NP (NN 地))) (NP (NN 热力) (NN 状况))) (DEG 的)) (NP (NN 比较)))))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (IP (NP (DNP (NP (NR 青藏高原)) (DEG 的)) (NP (NN 年太阳辐射总量))) (VP (ADVP (AD 较)) (VP (VA 大)))) (PU ，) (IP (VP (PP (P 与) (NP (NN ④) (NN 大小))) (VP (VV 有关)))))))) )!@#!@#!@#!@#比较_0(,,,,)因素关联_1(,)!@#因素关联 比较!@#0_27 1_30-33!@#24-33!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#13 20-23!@#14-19
7-A!@#乙图为地壳物质循环示意图，图中①②③④表示地质作用，下列叙述正确的是	大理岩属于甲类岩石!@#None!@#乙图 为 地壳物质循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质作用 ， 下列 叙述 正确 的 是 大理岩 属于 甲类 岩石!@#乙图 为 地壳 物质 循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质 作用 ， 下列 叙述 正确 的 是 大理岩 属于 甲类 岩石!@#乙图 为 地壳物质循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质作用 ， 下列 叙述 正确 的 是 大理岩 属于 甲类 岩石!@#乙图 为 地壳物质循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质作用 ， 下列 叙述 正确 的 是 大理岩 属于 甲类 岩石!@#NN VC term NN PU NN LC NN NN NN NN VV term PU JJ NN VA DEC VC term VV NN NN!@#NN VC NN NN PU NN LC NN NN NN NN VV NN PU JJ NN VA DEC VC NN VV NN NN!@#!@#!@#!@#2 12 19!@#!@#!@#!@#( (IP (IP (NP (NN 乙图)) (VP (VC 为) (NP (NN 地壳物质循环) (NN 示意图)))) (PU ，) (IP (LCP (NP (NN 图)) (LC 中)) (IP (IP (NP (NP (NN ①) (NN ②)) (NP (NN ③) (NN ④))) (VP (VV 表示) (NP (NN 地质作用)))) (PU ，) (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NN 大理岩)) (VP (VV 属于) (NP (NN 甲类) (NN 岩石))))))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_20!@#19-22!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#陈述句!@#自定义类别!@#18!@#14-18 5-6!@#
7-B!@#乙图为地壳物质循环示意图，图中①②③④表示地质作用，下列叙述正确的是	乙、丙类岩石含有化石!@#None!@#乙图 为 地壳物质循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质作用 ， 下列 叙述 正确 的 是 乙 、 丙类 岩石 含有 化石!@#乙图 为 地壳 物质 循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质 作用 ， 下列 叙述 正确 的 是 乙 、 丙类 岩石 含有 化石!@#乙图 为 地壳物质循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质作用 ， 下列 叙述 正确 的 是 乙 、 丙类 岩石 含有 化石!@#乙图 为 地壳物质循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质作用 ， 下列 叙述 正确 的 是 乙 、 丙类 岩石 含有 化石!@#NN VC NN NN PU NN LC NN NN NN NN VV NN PU JJ NN VA DEC VC NN PU NN NN VV NN!@#NN VC NN NN PU NN LC NN NN NN NN VV NN PU JJ NN VA DEC VC NN PU NN NN VV NN!@#!@#!@#!@#2 12!@#!@#!@#!@#( (IP (IP (NP (NN 乙图)) (VP (VC 为) (NP (NN 地壳物质循环) (NN 示意图)))) (PU ，) (IP (LCP (NP (NN 图)) (LC 中)) (IP (IP (NP (NP (NN ①) (NN ②)) (NP (NN ③) (NN ④))) (VP (VV 表示) (NP (NN 地质作用)))) (PU ，) (IP (NP (ADJP (JJ 下列)) (NP (NN 叙述))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NN 乙) (PU 、) (NN 丙类) (NN 岩石)) (VP (VV 含有) (NP (NN 化石))))))))) )!@#!@#!@#!@#其他陈述_0(,,)!@#其他陈述!@#!@#19-24!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#14-18 5-6!@#
