编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#目前，人类已知月球上的能源有	生物能、风能!@#None!@#目前 ， 人类 已 知 月球 上 的 能源 有 生物能 、 风能!@#目前 ， 人类 已 知 月球 上 的 能源 有 生物能 、 风能!@#目前 ， 人类 已 知 月球 上 的 能源 有 生物能 、 风能!@#目前 ， 人类 已 知 月球 上 的 能源 有 生物能 、 风能!@#time PU NN AD VV NN LC DEG NN VE NN PU NN!@#NT PU NN AD VV NN LC DEG NN VE NN PU NN!@#0!@#0!@#!@#!@#!@#!@#!@#( (IP (NP (NT 目前)) (PU ，) (NP (NN 人类)) (VP (ADVP (AD 已)) (VP (VV 知) (IP (NP (DNP (LCP (NP (NN 月球)) (LC 上)) (DEG 的)) (NP (NN 能源))) (VP (VE 有) (NP (NN 生物能) (PU 、) (NN 风能))))))) )!@#!@#!@#!@#其他陈述_0(月球上的能源,有,生物能、风能)!@#其他陈述!@#!@#5-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#时间状语!@#名词短语+动词短语!@#9!@#0-4!@#
3-D!@#如果该图为在大气环流模式，S线代表地球表面，则	E处的高度可达120千米!@#None!@#如果 该 图 为 在 大气环流 模式 ， S线 代表 地球 表面 ， 则 E处 的 高度 可 达 120千米!@#如果 该 图 为 在 大气 环流 模式 ， S线 代表 地球 表面 ， 则 E处 的 高度 可 达 120 千米!@#如果 该 图 为 在 大气环流 模式 ， S线 代表 地球 表面 ， 则 E处 的 高度 可 达 120 千米!@#如果 该 图 为 在 大气环流 模式 ， S线 代表 地球 表面 ， 则 E处 的 高度 可 达 120 千米!@#CS DT NN VC P term NN PU NN VV NN NN PU AD NN DEG NN VV VV num!@#CS DT NN VC P NN NN PU NN VV NN NN PU AD NN DEG NN VV VV CD!@#!@#!@#!@#5!@#5!@#19!@#!@#( (IP (CP (ADVP (CS 如果)) (IP (NP (DP (DT 该)) (NP (NN 图))) (VP (VC 为) (NP (PP (P 在) (NP (NN 大气环流))) (NP (NN 模式)))))) (PU ，) (IP (NP (NN S线)) (VP (VV 代表) (NP (NN 地球) (NN 表面)))) (PU ，) (IP (ADVP (AD 则)) (NP (DNP (NP (NN E处)) (DEG 的)) (NP (NN 高度))) (VP (VV 可) (VP (VV 达) (QP (CD 120千米)))))) )!@#!@#!@#!@#比较_0(E处的高度,120千米,可达)!@#比较!@#0_17-18!@#14-19!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0 13!@#1-12
4-A!@#如果该图为海陆间水循环模式，S线代表地球表面，则	环节①参与地表淡水资源的补给!@#None!@#如果 该 图 为 海陆间水循环 模式 ， S线 代表 地球 表面 ， 则 环节 ① 参与 地表 淡水 资源 的 补给!@#如果 该 图 为 海陆 间 水 循环 模式 ， S线 代表 地球 表面 ， 则 环节 ① 参与 地表 淡水 资源 的 补给!@#如果 该 图 为 海陆间水循环 模式 ， S线 代表 地球 表面 ， 则 环节① 参与 地表 淡水 资源 的 补给!@#如果 该 图 为 海陆间水循环 模式 ， S线 代表 地球 表面 ， 则 环节① 参与 地表 淡水 资源 的 补给!@#CS DT NN VC term NN PU NN VV NN NN PU AD NN NN VV NN NN NN DEG NN!@#CS DT NN VC NN NN PU NN VV NN NN PU AD NN NN VV NN NN NN DEG NN!@#!@#!@#!@#4!@#4!@#!@#!@#( (IP (CP (ADVP (CS 如果)) (IP (NP (DP (DT 该)) (NP (NN 图))) (VP (VC 为) (NP (NN 海陆间水循环) (NN 模式))))) (PU ，) (IP (NP (NN S线)) (VP (VV 代表) (NP (NN 地球) (NN 表面)))) (PU ，) (IP (ADVP (AD 则)) (NP (NN 环节) (NN ①)) (VP (VV 参与) (NP (DNP (NP (NP (NN 地表)) (NP (NN 淡水) (NN 资源))) (DEG 的)) (NP (NN 补给)))))) )!@#!@#!@#!@#其他陈述_0(环节①,参与,地表淡水资源的补给)!@#其他陈述!@#!@#13-20!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#条件状语!@#自定义类别!@#!@#0 12!@#1-11
4-B!@#如果该图为海陆间水循环模式，S线代表地球表面，则	环节②是陆地自然带形成的基础!@#None!@#如果 该 图 为 海陆间水循环 模式 ， S线 代表 地球 表面 ， 则 环节 ② 是 陆地 自然带 形成 的 基础!@#如果 该 图 为 海陆 间 水 循环 模式 ， S线 代表 地球 表面 ， 则 环节 ② 是 陆地 自然带 形成 的 基础!@#如果 该 图 为 海陆间水循环 模式 ， S线 代表 地球 表面 ， 则 环节② 是 陆地 自然带 形成 的 基础!@#如果 该 图 为 海陆间水循环 模式 ， S线 代表 地球 表面 ， 则 环节② 是 陆地 自然带 形成 的 基础!@#CS DT NN VC term NN PU NN VV NN NN PU AD NN NN VC NN NN VV DEC NN!@#CS DT NN VC NN NN PU NN VV NN NN PU AD NN NN VC NN NN VV DEC NN!@#!@#!@#!@#4!@#4!@#!@#!@#( (IP (CP (ADVP (CS 如果)) (IP (NP (DP (DT 该)) (NP (NN 图))) (VP (VC 为) (NP (NN 海陆间水循环) (NN 模式))))) (PU ，) (IP (NP (NN S线)) (VP (VV 代表) (NP (NN 地球) (NN 表面)))) (PU ，) (IP (ADVP (AD 则)) (NP (NN 环节) (NN ②)) (VP (VC 是) (NP (CP (IP (NP (NN 陆地) (NN 自然带)) (VP (VV 形成))) (DEC 的)) (NP (NN 基础)))))) )!@#!@#!@#!@#指示_0(环节②,陆地自然带形成的基础)!@#指示!@#0_15!@#13-20!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0 12!@#1-11
4-C!@#如果该图为海陆间水循环模式，S线代表地球表面，则	环节③使大洋表面海水的盐度降低!@#None!@#如果 该 图 为 海陆间水循环 模式 ， S线 代表 地球 表面 ， 则 环节 ③ 使 大洋 表面 海水 的 盐度 降低!@#如果 该 图 为 海陆 间 水 循环 模式 ， S线 代表 地球 表面 ， 则 环节 ③ 使 大洋 表面 海水 的 盐度 降低!@#如果 该 图 为 海陆间水循环 模式 ， S线 代表 地球 表面 ， 则 环节③ 使 大洋 表面 海水 的 盐度 降低!@#如果 该 图 为 海陆间水循环 模式 ， S线 代表 地球 表面 ， 则 环节③ 使 大洋 表面 海水 的 盐度 降低!@#CS DT NN VC term NN PU NN VV NN NN PU AD NN NN VV NN NN NN DEG NN VV!@#CS DT NN VC NN NN PU NN VV NN NN PU AD NN NN VV NN NN NN DEG NN VV!@#!@#!@#!@#4!@#4!@#!@#!@#( (IP (CP (ADVP (CS 如果)) (IP (NP (DP (DT 该)) (NP (NN 图))) (VP (VC 为) (NP (NN 海陆间水循环) (NN 模式))))) (PU ，) (IP (NP (NN S线)) (VP (VV 代表) (NP (NN 地球) (NN 表面)))) (PU ，) (IP (ADVP (AD 则)) (NP (NN 环节) (NN ③)) (VP (VV 使) (NP (NN 大洋) (NN 表面)) (IP (NP (DNP (NP (NN 海水)) (DEG 的)) (NP (NN 盐度))) (VP (VV 降低)))))) )!@#!@#!@#!@#影响_0(环节③,大洋表面海水的盐度,#,降低)!@#影响!@#0_15!@#13-21!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0 12!@#1-11
4-D!@#如果该图为海陆间水循环模式，S线代表地球表面，则	环节④的运动距离与下垫面无关!@#None!@#如果 该 图 为 海陆间水循环 模式 ， S线 代表 地球 表面 ， 则 环节 ④ 的 运动 距离 与 下垫面 无关!@#如果 该 图 为 海陆 间 水 循环 模式 ， S线 代表 地球 表面 ， 则 环节 ④ 的 运动 距离 与 下垫面 无关!@#如果 该 图 为 海陆间水循环 模式 ， S线 代表 地球 表面 ， 则 环节④ 的 运动 距离 与 下垫面 无关!@#如果 该 图 为 海陆间水循环 模式 ， S线 代表 地球 表面 ， 则 环节④ 的 运动 距离 与 下垫面 无关!@#CS DT NN VC term NN PU NN VV NN NN PU AD NN NN DEG NN NN CC NN VV!@#CS DT NN VC NN NN PU NN VV NN NN PU AD NN NN DEG NN NN CC NN VV!@#!@#!@#!@#4!@#4!@#!@#!@#( (IP (CP (ADVP (CS 如果)) (IP (NP (DP (DT 该)) (NP (NN 图))) (VP (VC 为) (NP (NN 海陆间水循环) (NN 模式))))) (PU ，) (IP (NP (NN S线)) (VP (VV 代表) (NP (NN 地球) (NN 表面)))) (PU ，) (IP (ADVP (AD 则)) (NP (NP (DNP (NP (NN 环节) (NN ④)) (DEG 的)) (NP (NN 运动))) (NP (NN 距离) (CC 与) (NN 下垫面))) (VP (VV 无关)))) )!@#!@#!@#!@#其他陈述_0(环节④的运动距离,下垫面,无关)!@#其他陈述!@#!@#13-20!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0 12!@#1-11
5-A!@#如果该图为世界洋流模式的南半球部分，S线代表纬线，则	洋流①对沿岸气候有降温、减湿作用!@#None!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流 ① 对 沿岸 气候 有 降温 、 减湿 作用!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流 ① 对 沿岸 气候 有 降温 、 减湿 作用!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流① 对 沿岸 气候 有 降温 、 减湿 作用!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流① 对 沿岸 气候 有 降温 、 减湿 作用!@#CS DT NN VC NN term NN DEG term NN PU NN VV term PU AD term NN P NN term VE VV PU VV NN!@#CS DT NN VC NN NN NN DEG NN NN PU NN VV NN PU AD NN NN P NN NN VE VV PU VV NN!@#!@#!@#!@#5 8 13 16 20!@#!@#!@#!@#( (IP (CP (ADVP (CS 如果)) (IP (NP (DP (DT 该)) (NP (NN 图))) (VP (VC 为) (NP (DNP (NP (NN 世界) (NN 洋流) (NN 模式)) (DEG 的)) (NP (NN 南半球) (NN 部分)))))) (PU ，) (IP (NP (NN S线)) (VP (VV 代表) (NP (NN 纬线)))) (PU ，) (IP (ADVP (AD 则)) (NP (NN 洋流) (NN ①)) (VP (PP (P 对) (NP (NN 沿岸) (NN 气候))) (VP (VE 有) (NP (CP (IP (VP (VV 降温) (PU 、) (VV 减湿)))) (NP (NN 作用))))))) )!@#!@#!@#!@#影响_0(洋流①,沿岸气候,＃,降温、减湿)!@#影响!@#0_25!@#16-25!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#条件状语!@#自定义类别!@#!@#0 15!@#1-14
5-B!@#如果该图为世界洋流模式的南半球部分，S线代表纬线，则	洋流②为西风漂流!@#None!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流 ② 为 西风漂流!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流 ② 为 西风 漂流!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流② 为 西风漂流!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流② 为 西风漂流!@#CS DT NN VC NN term NN DEG term NN PU NN VV term PU AD term NN VC term!@#CS DT NN VC NN NN NN DEG NN NN PU NN VV NN PU AD NN NN VC NN!@#!@#!@#!@#5 8 13 16 19!@#!@#!@#!@#( (IP (CP (ADVP (CS 如果)) (IP (NP (DP (DT 该)) (NP (NN 图))) (VP (VC 为) (NP (DNP (NP (NN 世界) (NN 洋流) (NN 模式)) (DEG 的)) (NP (NN 南半球) (NN 部分)))))) (PU ，) (IP (NP (NN S线)) (VP (VV 代表) (NP (NN 纬线)))) (PU ，) (IP (ADVP (AD 则)) (NP (NN 洋流) (NN ②)) (VP (VC 为) (NP (NN 西风漂流))))) )!@#!@#!@#!@#指示_0(洋流②,西风漂流)!@#指示!@#0_18!@#16-19!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0 15!@#1-14
5-C!@#如果该图为世界洋流模式的南半球部分，S线代表纬线，则	洋流③对沿岸气候有增温、增湿作用!@#None!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流 ③ 对 沿岸 气候 有 增温 、 增湿 作用!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流 ③ 对 沿岸 气候 有 增温 、 增湿 作用!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流③ 对 沿岸 气候 有 增温 、 增湿 作用!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流③ 对 沿岸 气候 有 增温 、 增湿 作用!@#CS DT NN VC NN term NN DEG term NN PU NN VV term PU AD term NN P NN term VE VV PU VV NN!@#CS DT NN VC NN NN NN DEG NN NN PU NN VV NN PU AD NN NN P NN NN VE VV PU NN NN!@#!@#!@#!@#5 8 13 16 20!@#!@#!@#!@#( (IP (CP (ADVP (CS 如果)) (IP (NP (DP (DT 该)) (NP (NN 图))) (VP (VC 为) (NP (DNP (NP (NN 世界) (NN 洋流) (NN 模式)) (DEG 的)) (NP (NN 南半球) (NN 部分)))))) (PU ，) (IP (NP (NN S线)) (VP (VV 代表) (NP (NN 纬线)))) (PU ，) (IP (ADVP (AD 则)) (NP (NN 洋流) (NN ③)) (VP (PP (P 对) (NP (NN 沿岸) (NN 气候))) (VP (VE 有) (NP (CP (IP (VP (VV 增温) (PU 、) (VV 增湿)))) (NP (NN 作用))))))) )!@#!@#!@#!@#影响_0(洋流③,沿岸气候,＃,增温、增湿)!@#影响!@#0_25!@#16-25!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0 15!@#1-14
5-D!@#如果该图为世界洋流模式的南半球部分，S线代表纬线，则	洋流④为赤道逆流!@#None!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流 ④ 为 赤道逆流!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流 ④ 为 赤道 逆流!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流④ 为 赤道逆流!@#如果 该 图 为 世界 洋流 模式 的 南半球 部分 ， S线 代表 纬线 ， 则 洋流④ 为 赤道逆流!@#CS DT NN VC NN term NN DEG term NN PU NN VV term PU AD term NN VC term!@#CS DT NN VC NN NN NN DEG NN NN PU NN VV NN PU AD NN NN VC NN!@#!@#!@#!@#5 8 13 16 19!@#!@#!@#!@#( (IP (CP (ADVP (CS 如果)) (IP (NP (DP (DT 该)) (NP (NN 图))) (VP (VC 为) (NP (DNP (NP (NN 世界) (NN 洋流) (NN 模式)) (DEG 的)) (NP (NN 南半球) (NN 部分)))))) (PU ，) (IP (NP (NN S线)) (VP (VV 代表) (NP (NN 纬线)))) (PU ，) (IP (ADVP (AD 则)) (NP (NN 洋流) (NN ④)) (VP (VC 为) (NP (NN 赤道逆流))))) )!@#!@#!@#!@#指示_0(洋流④,赤道逆流)!@#指示!@#0_18!@#16-19!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0 15!@#1-14
6-A!@#该作物	种植期的早晚取决于气候条件!@#None!@#该 作物 种植期 的 早晚 取决 于 气候 条件!@#该 作物 种植期 的 早晚 取决 于 气候 条件!@#该 作物 种植期 的 早晚 取决于 气候 条件!@#该 作物 种植期 的 早晚 取决于 气候 条件!@#DT NN NN DEG NN VV P term NN!@#DT NN NN DEG NN VV P NN NN!@#!@#!@#!@#7!@#!@#!@#!@#( (IP (NP (DNP (NP (NP (DP (DT 该)) (NP (NN 作物))) (NP (NN 种植期))) (DEG 的)) (NP (NN 早晚))) (VP (VV 取决) (PP (P 于) (NP (NN 气候) (NN 条件))))) )!@#!@#!@#!@#因素关联_0(气候条件,该作物种植期的早晚)!@#因素关联!@#0_5-6!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#null!@#名词短语(包括时间/地点短语)!@#!@#!@#
6-B!@#该作物	灌浆期的早晚取决于成土母质!@#None!@#该 作物 灌浆期 的 早晚 取决 于 成土母质!@#该 作物 灌浆期 的 早晚 取决 于 成土 母质!@#该 作物 灌浆期 的 早晚 取决于 成土母质!@#该 作物 灌浆期 的 早晚 取决于 成土母质!@#DT NN NN DEG NN VV P term!@#DT NN NN DEG NN VV P NN!@#!@#!@#!@#7!@#!@#!@#!@#( (IP (NP (DNP (NP (NP (DP (DT 该)) (NP (NN 作物))) (NP (NN 灌浆期))) (DEG 的)) (NP (NN 早晚))) (VP (VV 取决) (PP (P 于) (NP (NN 成土母质))))) )!@#!@#!@#!@#因素关联_0(成土母质,该作物灌浆期的早晚)!@#因素关联!@#0_5-6!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
6-C!@#该作物	收割期的早晚取决于农业政策!@#None!@#该 作物 收割期 的 早晚 取决 于 农业 政策!@#该 作物 收割期 的 早晚 取决 于 农业 政策!@#该 作物 收割期 的 早晚 取决于 农业 政策!@#该 作物 收割期 的 早晚 取决于 农业 政策!@#DT NN NN DEG NN VV P NN NN!@#DT NN NN DEG NN VV P NN NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (NP (DP (DT 该)) (NP (NN 作物))) (NP (NN 收割期))) (DEG 的)) (NP (NN 早晚))) (VP (VV 取决) (PP (P 于) (NP (NN 农业) (NN 政策))))) )!@#!@#!@#!@#因素关联_0(农业政策,该作物收割期的早晚)!@#因素关联!@#0_5-6!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
6-D!@#该作物	一个生产周期至少为8个月!@#None!@#该 作物 一个 生产 周期 至少 为 8个月!@#该 作物 一 个 生产 周期 至少 为 8 个 月!@#该 作物 一 个 生产 周期 至少 为 8 个 月!@#该 作物 一 个 生产 周期 至少 为 8 个 月!@#DT NN num NN NN AD VC time!@#DT NN NN NN NN AD VC NN!@#7!@#!@#!@#!@#!@#2!@#!@#( (IP (NP (NP (DP (DT 该)) (NP (NN 作物))) (QP (CD 一个)) (NP (NN 生产) (NN 周期))) (VP (ADVP (AD 至少)) (VP (VC 为) (NP (NT 8个月))))) )!@#!@#!@#!@#比较_0(该作物@一个生产周期,8个月,至少)!@#比较!@#0_5!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
7-A!@#该作物处于开花期时，正值	赤道正午太阳高度最大!@#None!@#该 作物 处于 开花期 时 ， 正值 赤道 正午太阳高度 最 大!@#该 作物 处于 开花期 时 ， 正值 赤道 正午 太阳 高度 最 大!@#该 作物 处于 开花期 时 ， 正 值 赤道 正午太阳高度 最 大!@#该 作物 处于 开花期 时 ， 正 值 赤道 正午太阳高度 最 大!@#DT NN VV NN LC PU VV term term AD VA!@#DT NN VV NN LC PU NN NN NN AD VA!@#!@#!@#!@#7 8!@#!@#!@#!@#( (IP (LCP (IP (NP (DP (DT 该)) (NP (NN 作物))) (VP (VV 处于) (NP (NN 开花期)))) (LC 时)) (PU ，) (NP (IP (VP (VV 正值) (NP (NN 赤道)))) (NP (NN 正午太阳高度))) (VP (ADVP (AD 最)) (VP (VA 大)))) )!@#其他关联_0(该作物处于开花期时,正值,赤道正午太阳高度最大)!@#其他关联!@#!@#时间限定_0(该作物处于开花期时,1)其他陈述_1(赤道,正午太阳高度,最大)!@#时间限定 其他陈述!@#!@#7-10!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#时间状语!@#动词短语!@#6!@#!@#0-6
7-B!@#该作物处于开花期时，正值	地中海沿岸炎热干燥!@#None!@#该 作物 处于 开花期 时 ， 正值 地中海沿岸 炎热 干燥!@#该 作物 处于 开花期 时 ， 正值 地中海 沿岸 炎热 干燥!@#该 作物 处于 开花期 时 ， 正 值 地中海 沿岸 炎热 干燥!@#该 作物 处于 开花期 时 ， 正 值 地中海 沿岸 炎热 干燥!@#DT NN VV NN LC PU VV loc VA VA!@#DT NN VV NN LC PU NN NN VA VA!@#!@#!@#7!@#!@#!@#!@#!@#( (IP (NP (DP (DT 该)) (NP (NN 作物))) (VP (LCP (IP (VP (VV 处于) (NP (NN 开花期)))) (LC 时)) (PU ，) (VP (VP (VV 正值) (NP (NR 地中海沿岸))) (VP (VCD (VA 炎热) (VA 干燥)))))) )!@#其他关联_0(该作物处于开花期时,正值,地中海沿岸炎热干燥)!@#其他关联!@#!@#时间限定_0(该作物处于开花期时,1)其他陈述_1(地中海,沿岸,炎热干燥)!@#时间限定 其他陈述!@#!@#7-9!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#0-6
7-C!@#该作物处于开花期时，正值	中国东北平原昼长夜短!@#None!@#该 作物 处于 开花期 时 ， 正值 中国东北平原 昼 长 夜 短!@#该 作物 处于 开花期 时 ， 正值 中国 东北 平原 昼 长 夜 短!@#该 作物 处于 开花期 时 ， 正 值 中国 东北平原 昼 长 夜 短!@#该 作物 处于 开花期 时 ， 正 值 中国 东北平原 昼 长 夜 短!@#DT NN VV NN LC PU VV loc NN VA NN VA!@#DT NN VV NN LC PU NN NR NN VA NN VA!@#!@#!@#7!@#!@#!@#!@#!@#( (IP (LCP (IP (NP (DP (DT 该)) (NP (NN 作物))) (VP (VV 处于) (NP (NN 开花期)))) (LC 时)) (PU ，) (IP (VP (VV 正值) (NP (NR 中国东北平原)))) (IP (NP (NN 昼)) (VP (VA 长))) (IP (NP (NN 夜)) (VP (VA 短)))) )!@#其他关联_0(该作物处于开花期时,正值,中国东北平原昼长夜短)!@#其他关联!@#!@#时间限定_0(该作物处于开花期时,1)其他陈述_1(中国东北平原,昼长夜短,＃)!@#时间限定 其他陈述!@#!@#7-11!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#0-6
7-D!@#该作物处于开花期时，正值	潘帕斯草原草木茂盛!@#None!@#该 作物 处于 开花期 时 ， 正值 潘帕斯草原 草木 茂盛!@#该 作物 处于 开花期 时 ， 正值 潘帕斯 草原 草木 茂盛!@#该 作物 处于 开花期 时 ， 正 值 潘帕斯 草原 草木 茂盛!@#该 作物 处于 开花期 时 ， 正 值 潘帕斯 草原 草木 茂盛!@#DT NN VV NN LC PU VV loc NN VA!@#DT NN VV NN LC PU NN NR NN VA!@#!@#!@#7!@#!@#!@#!@#!@#( (IP (LCP (IP (NP (DP (DT 该)) (NP (NN 作物))) (VP (VV 处于) (NP (NN 开花期)))) (LC 时)) (PU ，) (IP (VP (VV 正值) (NP (NR 潘帕斯草原)))) (NP (NN 草木)) (VP (VA 茂盛))) )!@#其他关联_0(该作物处于开花期时,正值,潘帕斯草原草木茂盛)!@#其他关联!@#!@#时间限定_0(该作物处于开花期时,1)其他陈述_1(潘帕斯草原,草木茂盛,＃)!@#时间限定 其他陈述!@#!@#7-9!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#0-6
8-A!@#图中①②③④所示城市空间最合理的作用方式分别为	电影院、厂房、住宅、银行!@#None!@#图 中 ① ② ③ ④ 所示 城市 空间 最 合理 的 作用 方式 分别 为 电影院 、 厂房 、 住宅 、 银行!@#图 中 ① ② ③ ④ 所示 城市 空间 最 合理 的 作用 方式 分别 为 电影院 、 厂房 、 住宅 、 银行!@#图 中 ① ② ③ ④ 所示 城市 空间 最 合理 的 作用 方式 分别 为 电影院 、 厂房 、 住宅 、 银行!@#图 中 ① ② ③ ④ 所示 城市 空间 最 合理 的 作用 方式 分别 为 电影院 、 厂房 、 住宅 、 银行!@#NN LC NN NN NN NN VV NN NN AD VA DEC NN NN AD VC NN PU NN PU NN PU NN!@#NN LC NN NN NN NN VV NN NN AD VA DEC NN NN AD VC NN PU NN PU NN PU NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN ①) (NN ②)) (NP (NN ③) (NN ④))) (VP (VP (VV 所示) (NP (NN 城市) (NN 空间))) (VP (ADVP (AD 最)) (VP (VA 合理))))) (DEC 的)) (NP (NN 作用) (NN 方式))) (VP (ADVP (AD 分别)) (VP (VC 为) (NP (NN 电影院) (PU 、) (NN 厂房) (PU 、) (NN 住宅) (PU 、) (NN 银行))))) )!@#!@#!@#!@#指示_0(①②③④所示城市空间最合理的作用方式,电影院、厂房、住宅、银行)!@#指示!@#0_14-15!@#2-22!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#null!@#名词短语+动词短语!@#15!@#0-1!@#
8-B!@#图中①②③④所示城市空间最合理的作用方式分别为	零售店、电影院、石房、办公室!@#None!@#图 中 ① ② ③ ④ 所示 城市 空间 最 合理 的 作用 方式 分别 为 零售店 、 电影院 、 石房 、 办公室!@#图 中 ① ② ③ ④ 所示 城市 空间 最 合理 的 作用 方式 分别 为 零售店 、 电影院 、 石房 、 办公室!@#图 中 ① ② ③ ④ 所示 城市 空间 最 合理 的 作用 方式 分别 为 零售店 、 电影院 、 石房 、 办公室!@#图 中 ① ② ③ ④ 所示 城市 空间 最 合理 的 作用 方式 分别 为 零售店 、 电影院 、 石房 、 办公室!@#NN LC NN NN NN NN VV NN NN AD VA DEC NN NN AD VC NN PU NN PU NN PU NN!@#NN LC NN NN NN NN VV NN NN AD VA DEC NN NN AD VC NN PU NN PU NN PU NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN ①) (NN ②)) (NP (NN ③) (NN ④))) (VP (VP (VV 所示) (NP (NN 城市) (NN 空间))) (VP (ADVP (AD 最)) (VP (VA 合理))))) (DEC 的)) (NP (NN 作用) (NN 方式))) (VP (ADVP (AD 分别)) (VP (VC 为) (NP (NN 零售店) (PU 、) (NN 电影院) (PU 、) (NN 石房) (PU 、) (NN 办公室))))) )!@#!@#!@#!@#指示_0(①②③④所示城市空间最合理的作用方式,零售店、电影院、石房、办公室)!@#指示!@#0_14-15!@#2-22!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0-1!@#
