编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#关于1970—2000年间人口变化的相关叙述，正确的是	出生率基本保持不变，死亡率不断下降，自然增长率也不断下降!@#y!@#关于 1970—2000年 间 人口 变化 的 相关 叙述 ， 正确 的 是 出生率 基本 保持 不变 ， 死亡率 不断 下降 ， 自然 增长率 也 不断 下降!@#关于 1970 — 2000年 间 人口 变化 的 相关 叙述 ， 正确 的 是 出生率 基本 保持 不变 ， 死亡率 不断 下降 ， 自然 增长率 也 不断 下降!@#关于 1970 — 2000年 间 人口 变化 的 相关 叙述 ， 正确 的 是 出生率 基本 保持 不变 ， 死亡率 不断 下降 ， 自然 增长率 也 不断 下降!@#关于 1970 — 2000年 间 人口 变化 的 相关 叙述 ， 正确 的 是 出生率 基本 保持 不变 ， 死亡率 不断 下降 ， 自然 增长率 也 不断 下降!@#P time LC NN NN DEG JJ NN PU VA DEC VC NN AD VV VA PU NN AD VV PU NN NN AD AD VV!@#P CD M NN NN DEG JJ NN PU VA DEC VC NN AD VV VA PU NN AD VV PU NN NN AD AD VV!@#1!@#1!@#!@#!@#!@#!@#!@#( (IP (PP (P 关于) (NP (LCP (NP (NT 1970—2000年)) (LC 间)) (DNP (NP (NN 人口) (NN 变化)) (DEG 的)) (ADJP (JJ 相关)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (IP (NP (NN 出生率)) (VP (ADVP (AD 基本)) (VP (VV 保持) (VP (VA 不变))))) (PU ，) (IP (NP (NN 死亡率)) (VP (ADVP (AD 不断)) (VP (VV 下降)))) (PU ，) (IP (NP (NN 自然) (NN 增长率)) (VP (ADVP (AD 也)) (ADVP (AD 不断)) (VP (VV 下降))))))) )!@#!@#!@#!@#变化_0(出生率,#,基本保持不变)变化_1(死亡率,#,不断下降)变化_2(自然增长率,#,不断下降)!@#变化!@#0_14-15 1_18-19 2_24-25!@#12-25!@#!@#!@#!@#!@#!@#!@#!@#自定义类别!@#陈述句!@#名词短语+动词短语!@#11!@#0 5-11!@#1-4
19-A!@#图中序号代表的生态功能区所属的省级行政区是	①地位于青、藏之间!@#None!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ①地 位于 青 、 藏 之间!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ①地 位于 青 、 藏 之间!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ①地 位于 青 、 藏 之间!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ①地 位于 青 、 藏 之间!@#NN LC NN VV DEC NN NN MSP VV DEC JJ NN VC loc VV loc PU loc LC!@#NN LC NN VV DEC NN NN MSP VV DEC JJ NN VC NN VV NR PU NR LC!@#!@#13!@#13 15 17!@#!@#!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN 序号))) (VP (VV 代表))) (DEC 的)) (NP (NN 生态) (NN 功能区))) (VP (MSP 所) (VP (VV 属)))) (DEC 的)) (ADJP (JJ 省级)) (NP (NN 行政区))) (VP (VC 是) (IP (NP (NR ①地)) (VP (VV 位于) (UCP (NP (NR 青)) (PU 、) (LCP (NP (NR 藏)) (LC 之间))))))) )!@#!@#!@#!@#指示_0(图中序号代表的生态功能区所属的省级行政区,①地位于青、藏之间)!@#指示!@#0_12!@#0-18!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#null!@#名词短语+动词短语!@#12!@#!@#
19-B!@#图中序号代表的生态功能区所属的省级行政区是	②地跨陕、甘、宁、晋地区!@#None!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ②地 跨 陕 、 甘 、 宁 、 晋 地区!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ②地 跨 陕 、 甘 、 宁 、 晋 地区!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ②地 跨 陕 、 甘 、 宁 、 晋 地区!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ②地 跨 陕 、 甘 、 宁 、 晋 地区!@#NN LC NN VV DEC NN NN MSP VV DEC JJ NN VC loc VV loc PU loc PU loc PU loc NN!@#NN LC NN VV DEC NN NN MSP VV DEC JJ NN VC NN VV NR PU NR PU NR PU NR NN!@#!@#13!@#13 15 17 19 21!@#!@#!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN 序号))) (VP (VV 代表))) (DEC 的)) (NP (NN 生态) (NN 功能区))) (VP (MSP 所) (VP (VV 属)))) (DEC 的)) (ADJP (JJ 省级)) (NP (NN 行政区))) (VP (VC 是) (IP (NP (NR ②地)) (VP (VV 跨) (NP (NP (NR 陕) (PU 、) (NR 甘) (PU 、) (NR 宁) (PU 、) (NR 晋)) (NP (NN 地区))))))) )!@#!@#!@#!@#指示_0(图中序号代表的生态功能区所属的省级行政区,②地跨陕、甘、宁、晋地区)!@#指示!@#0_12!@#0-18!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
19-C!@#图中序号代表的生态功能区所属的省级行政区是	③地主体位于川、渝地区!@#None!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ③地 主体 位于 川、渝地区!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ③地 主体 位于 川 、 渝 地区!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ③地 主体 位于 川 、 渝 地区!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ③地 主体 位于 川 、 渝 地区!@#NN LC NN VV DEC NN NN MSP VV DEC JJ NN VC loc NN VV loc!@#NN LC NN VV DEC NN NN MSP VV DEC JJ NN VC NN NN VV NR!@#!@#13!@#13 16!@#!@#16!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN 序号))) (VP (VV 代表))) (DEC 的)) (NP (NN 生态) (NN 功能区))) (VP (MSP 所) (VP (VV 属)))) (DEC 的)) (ADJP (JJ 省级)) (NP (NN 行政区))) (VP (VC 是) (IP (NP (NP (NR ③地)) (NP (NN 主体))) (VP (VV 位于) (NP (NR 川、渝地区)))))) )!@#!@#!@#!@#指示_0(图中序号代表的生态功能区所属的省级行政区,③地主体位于川、渝地区)!@#指示!@#0_12!@#0-16!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
19-D!@#图中序号代表的生态功能区所属的省级行政区是	④地跨粤、桂、黔之间!@#None!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ④地 跨 粤 、 桂 、 黔 之间!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ④地 跨 粤 、 桂 、 黔 之间!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ④地 跨 粤 、 桂 、 黔 之间!@#图 中 序号 代表 的 生态 功能区 所 属 的 省级 行政区 是 ④地 跨 粤 、 桂 、 黔 之间!@#NN LC NN VV DEC NN NN MSP VV DEC JJ NN VC loc VV loc PU loc PU loc LC!@#NN LC NN VV DEC NN NN MSP VV DEC JJ NN VC NN VV NR PU NR PU NR LC!@#!@#13!@#13 15 17 19!@#!@#!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN 序号))) (VP (VV 代表))) (DEC 的)) (NP (NN 生态) (NN 功能区))) (VP (MSP 所) (VP (VV 属)))) (DEC 的)) (ADJP (JJ 省级)) (NP (NN 行政区))) (VP (VC 是) (IP (NP (NR ④地)) (VP (VV 跨) (LCP (NP (NR 粤) (PU 、) (NR 桂) (PU 、) (NR 黔)) (LC 之间)))))) )!@#!@#!@#!@#指示_0(图中序号代表的生态功能区所属的省级行政区,④地跨粤、桂、黔之间)!@#指示!@#0_12!@#0-20!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
20-A!@#国家建设重点生态功能区的目的是	涵养水源，保持水土!@#y!@#国家 建设 重点 生态 功能区 的 目的 是 涵养 水源 ， 保持 水土!@#国家 建设 重点 生态 功能区 的 目的 是 涵养 水源 ， 保持 水土!@#国家 建设 重点 生态 功能区 的 目的 是 涵养 水源 ， 保持 水土!@#国家 建设 重点 生态 功能区 的 目的 是 涵养 水源 ， 保持 水土!@#NN VV NN NN NN DEG NN VC VV NN PU VV NN!@#NN VV NN NN NN DEG NN VC VV NN PU VV NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (IP (NP (NN 国家)) (VP (VV 建设) (NP (NN 重点) (NN 生态)))) (NP (NN 功能区))) (DEG 的)) (NP (NN 目的))) (VP (VC 是) (VP (VP (VV 涵养) (NP (NN 水源))) (PU ，) (VP (VV 保持) (NP (NN 水土)))))) )!@#原因_0(国家建设重点生态功能区,涵养水源，保持水土)!@#原因!@#0_5-6-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#自定义类别!@#null!@#名词短语+动词短语!@#7!@#!@#
20-A-0!@#国家建设重点生态功能区的目的是	涵养水源!@#ed-ori!@#国家 建设 重点 生态 功能区 的 目的 是 涵养 水源!@#国家 建设 重点 生态 功能区 的 目的 是 涵养 水源!@#国家 建设 重点 生态 功能区 的 目的 是 涵养 水源!@#国家 建设 重点 生态 功能区 的 目的 是 涵养 水源!@#NN VV NN NN NN DEG NN VC VV NN!@#NN VV NN NN NN DEG NN VC VV NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (IP (NP (NN 国家)) (VP (VV 建设) (NP (DNP (NP (NN 重点) (NN 生态) (NN 功能区)) (DEG 的)) (NP (NN 目的))))) (VP (VC 是) (NP (IP (VP (VV 涵养))) (NP (NN 水源))))) )!@#原因_0(国家建设重点生态功能区,涵养水源)!@#原因!@#0_5-6-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
20-A-1!@#国家建设重点生态功能区的目的是	保持水土!@#ed-ori!@#国家 建设 重点 生态 功能区 的 目的 是 保持 水土!@#国家 建设 重点 生态 功能区 的 目的 是 保持 水土!@#国家 建设 重点 生态 功能区 的 目的 是 保持 水土!@#国家 建设 重点 生态 功能区 的 目的 是 保持 水土!@#NN VV NN NN NN DEG NN VC VV NN!@#NN VV NN NN NN DEG NN VC VV NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (IP (NP (NN 国家)) (VP (VV 建设) (NP (NN 重点) (NN 生态)))) (NP (NN 功能区))) (DEG 的)) (NP (NN 目的))) (VP (VC 是) (IP (VP (VV 保持) (NP (NN 水土)))))) )!@#原因_0(国家建设重点生态功能区,保持水土)!@#原因!@#0_5-6-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
20-B!@#国家建设重点生态功能区的目的是	防风固沙，保护农田!@#y!@#国家 建设 重点 生态 功能区 的 目的 是 防风 固沙 ， 保护 农田!@#国家 建设 重点 生态 功能区 的 目的 是 防风 固沙 ， 保护 农田!@#国家 建设 重点 生态 功能区 的 目的 是 防风固沙 ， 保护 农田!@#国家 建设 重点 生态 功能区 的 目的 是 防风固沙 ， 保护 农田!@#NN VV NN NN NN DEG NN VC VV VV PU VV NN!@#NN VV NN NN NN DEG NN VC VV VV PU VV NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (IP (NP (NN 国家)) (VP (VV 建设) (NP (NN 重点) (NN 生态)))) (NP (NN 功能区))) (DEG 的)) (NP (NN 目的))) (VP (VC 是) (VP (VP (VCD (VV 防风) (VV 固沙))) (PU ，) (VP (VV 保护) (NP (NN 农田)))))) )!@#原因_0(国家建设重点生态功能区,防风固沙，保护农田)!@#原因!@#0_5-6-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#自定义类别!@#!@#!@#!@#!@#
20-B-0!@#国家建设重点生态功能区的目的是	防风固沙!@#ed-ori!@#国家 建设 重点 生态 功能区 的 目的 是 防风 固沙!@#国家 建设 重点 生态 功能区 的 目的 是 防风 固沙!@#国家 建设 重点 生态 功能区 的 目的 是 防风固沙!@#国家 建设 重点 生态 功能区 的 目的 是 防风固沙!@#NN VV NN NN NN DEG NN VC VV VV!@#NN VV NN NN NN DEG NN VC VV VV!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (IP (NP (NN 国家)) (VP (VV 建设) (NP (NN 重点) (NN 生态)))) (NP (NN 功能区))) (DEG 的)) (NP (NN 目的))) (VP (VC 是) (VP (VCD (VV 防风) (VV 固沙))))) )!@#原因_0(国家建设重点生态功能区,防风固沙)!@#原因!@#0_5-6-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
20-B-1!@#国家建设重点生态功能区的目的是	保护农田!@#ed-ori!@#国家 建设 重点 生态 功能区 的 目的 是 保护 农田!@#国家 建设 重点 生态 功能区 的 目的 是 保护 农田!@#国家 建设 重点 生态 功能区 的 目的 是 保护 农田!@#国家 建设 重点 生态 功能区 的 目的 是 保护 农田!@#NN VV NN NN NN DEG NN VC VV NN!@#NN VV NN NN NN DEG NN VC VV NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (IP (NP (NN 国家)) (VP (VV 建设) (NP (NN 重点) (NN 生态)))) (NP (NN 功能区))) (DEG 的)) (NP (NN 目的))) (VP (VC 是) (IP (VP (VV 保护) (NP (NN 农田)))))) )!@#原因_0(国家建设重点生态功能区,保护农田)!@#原因!@#0_5-6-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
20-C!@#国家建设重点生态功能区的目的是	保护生物多样性，改善生态环境!@#y!@#国家 建设 重点 生态 功能区 的 目的 是 保护 生物多样性 ， 改善 生态 环境!@#国家 建设 重点 生态 功能区 的 目的 是 保护 生物 多样性 ， 改善 生态 环境!@#国家 建设 重点 生态 功能区 的 目的 是 保护 生物多样性 ， 改善 生态 环境!@#国家 建设 重点 生态 功能区 的 目的 是 保护 生物多样性 ， 改善 生态 环境!@#NN VV NN NN NN DEG NN VC VV NN PU VV NN NN!@#NN VV NN NN NN DEG NN VC VV NN PU VV NN NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (IP (NP (NN 国家)) (VP (VV 建设) (NP (NN 重点) (NN 生态)))) (NP (NN 功能区))) (DEG 的)) (NP (NN 目的))) (VP (VC 是) (VP (VP (VV 保护) (NP (NN 生物多样性))) (PU ，) (VP (VV 改善) (NP (NN 生态) (NN 环境)))))) )!@#原因_0(国家建设重点生态功能区,保护生物多样性，改善生态环境)!@#原因!@#0_5-6-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#自定义类别!@#!@#!@#!@#!@#
20-C-0!@#国家建设重点生态功能区的目的是	保护生物多样性!@#ed-ori!@#国家 建设 重点 生态 功能区 的 目的 是 保护 生物多样性!@#国家 建设 重点 生态 功能区 的 目的 是 保护 生物 多样性!@#国家 建设 重点 生态 功能区 的 目的 是 保护 生物多样性!@#国家 建设 重点 生态 功能区 的 目的 是 保护 生物多样性!@#NN VV NN NN NN DEG NN VC VV NN!@#NN VV NN NN NN DEG NN VC VV NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (IP (NP (NN 国家)) (VP (VV 建设) (NP (DNP (NP (NN 重点) (NN 生态) (NN 功能区)) (DEG 的)) (NP (NN 目的))))) (VP (VC 是) (IP (VP (VV 保护) (NP (NN 生物多样性)))))) )!@#原因_0(国家建设重点生态功能区,保护生物多样性)!@#原因!@#0_5-6-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
20-C-1!@#国家建设重点生态功能区的目的是	改善生态环境!@#ed-ori!@#国家 建设 重点 生态 功能区 的 目的 是 改善 生态 环境!@#国家 建设 重点 生态 功能区 的 目的 是 改善 生态 环境!@#国家 建设 重点 生态 功能区 的 目的 是 改善 生态 环境!@#国家 建设 重点 生态 功能区 的 目的 是 改善 生态 环境!@#NN VV NN NN NN DEG NN VC VV NN NN!@#NN VV NN NN NN DEG NN VC VV NN NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (IP (NP (NN 国家)) (VP (VV 建设) (NP (NN 重点) (NN 生态)))) (NP (NN 功能区))) (DEG 的)) (NP (NN 目的))) (VP (VC 是) (IP (VP (VV 改善) (NP (NN 生态) (NN 环境)))))) )!@#原因_0(国家建设重点生态功能区,改善生态环境)!@#原因!@#0_5-6-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
20-D!@#国家建设重点生态功能区的目的是	吸烟除尘，净化空气!@#y!@#国家 建设 重点 生态 功能区 的 目的 是 吸烟 除尘 ， 净化 空气!@#国家 建设 重点 生态 功能区 的 目的 是 吸烟 除尘 ， 净化 空气!@#国家 建设 重点 生态 功能区 的 目的 是 吸烟 除尘 ， 净化 空气!@#国家 建设 重点 生态 功能区 的 目的 是 吸烟 除尘 ， 净化 空气!@#NN VV NN NN NN DEG NN VC VV VV PU VV NN!@#NN VV NN NN NN DEG NN VC VV VV PU VV NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (IP (NP (NN 国家)) (VP (VV 建设) (NP (NN 重点) (NN 生态)))) (NP (NN 功能区))) (DEG 的)) (NP (NN 目的))) (VP (VC 是) (VP (VP (VCD (VV 吸烟) (VV 除尘))) (PU ，) (VP (VV 净化) (NP (NN 空气)))))) )!@#原因_0(国家建设重点生态功能区,吸烟除尘，净化空气)!@#原因!@#0_5-6-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#自定义类别!@#!@#!@#!@#!@#
20-D-0!@#国家建设重点生态功能区的目的是	吸烟除尘!@#ed-ori!@#国家 建设 重点 生态 功能区 的 目的 是 吸烟 除尘!@#国家 建设 重点 生态 功能区 的 目的 是 吸烟 除尘!@#国家 建设 重点 生态 功能区 的 目的 是 吸烟 除尘!@#国家 建设 重点 生态 功能区 的 目的 是 吸烟 除尘!@#NN VV NN NN NN DEG NN VC VV VV!@#NN VV NN NN NN DEG NN VC VV VV!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (IP (NP (NN 国家)) (VP (VV 建设) (NP (NN 重点) (NN 生态)))) (NP (NN 功能区))) (DEG 的)) (NP (NN 目的))) (VP (VC 是) (VP (VCD (VV 吸烟) (VV 除尘))))) )!@#原因_0(国家建设重点生态功能区,吸烟除尘)!@#原因!@#0_5-6-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
20-D-1!@#国家建设重点生态功能区的目的是	净化空气!@#ed-ori!@#国家 建设 重点 生态 功能区 的 目的 是 净化 空气!@#国家 建设 重点 生态 功能区 的 目的 是 净化 空气!@#国家 建设 重点 生态 功能区 的 目的 是 净化 空气!@#国家 建设 重点 生态 功能区 的 目的 是 净化 空气!@#NN VV NN NN NN DEG NN VC VV NN!@#NN VV NN NN NN DEG NN VC VV NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (IP (NP (NN 国家)) (VP (VV 建设) (NP (DNP (NP (NN 重点) (NN 生态) (NN 功能区)) (DEG 的)) (NP (NN 目的))))) (VP (VC 是) (NP (CP (IP (VV 净化))) (NP (NN 空气))))) )!@#原因_0(国家建设重点生态功能区,净化空气)!@#原因!@#0_5-6-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
21-A!@#港珠澳大桥的建设	减弱赤潮、风暴潮等灾害对沿岸的影响!@#None!@#港珠澳大桥 的 建设 减弱 赤潮 、 风暴潮 等 灾害 对 沿岸 的 影响!@#港 珠 澳 大桥 的 建设 减弱 赤潮 、 风暴潮 等 灾害 对 沿岸 的 影响!@#港 珠 澳 大桥 的 建设 减弱 赤潮 、 风暴潮 等 灾害 对 沿岸 的 影响!@#港 珠 澳 大桥 的 建设 减弱 赤潮 、 风暴潮 等 灾害 对 沿岸 的 影响!@#loc DEG NN VV NN PU NN ETC NN P NN DEG NN!@#NR DEG NN VV NN PU NN ETC NN P NN DEG NN!@#!@#!@#0!@#!@#!@#!@#!@#( (NP (IP (NP (DNP (NP (NR 港珠澳大桥)) (DEG 的)) (NP (NN 建设))) (VP (VV 减弱) (NP (NP (NN 赤潮) (PU 、) (NN 风暴潮) (ETC 等)) (NP (NN 灾害))))) (DNP (PP (P 对) (NP (NN 沿岸))) (DEG 的)) (NP (NN 影响))) )!@#!@#!@#!@#影响_0(港珠澳大桥的建设,赤潮、风暴潮等灾害对沿岸的影响,#,减弱)!@#影响!@#0_3-12!@#0-12!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#null!@#名词短语(包括时间/地点短语)!@#!@#!@#
21-B!@#港珠澳大桥的建设	促进城市间的交通联系和地区经济的发展!@#None!@#港珠澳大桥 的 建设 促进 城市 间 的 交通 联系 和 地区 经济 的 发展!@#港 珠 澳 大桥 的 建设 促进 城市 间 的 交通 联系 和 地区 经济 的 发展!@#港 珠 澳 大桥 的 建设 促进 城市 间 的 交通 联系 和 地区 经济 的 发展!@#港 珠 澳 大桥 的 建设 促进 城市 间 的 交通 联系 和 地区 经济 的 发展!@#loc DEG NN VV NN LC DEG NN NN CC NN NN DEG NN!@#NR DEG NN VV NN LC DEG NN NN CC NN NN DEG NN!@#!@#!@#0!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (NR 港珠澳大桥)) (DEG 的)) (NP (NN 建设))) (VP (VV 促进) (NP (NP (DNP (LCP (NP (NN 城市)) (LC 间)) (DEG 的)) (NP (NN 交通) (NN 联系))) (CC 和) (NP (DNP (NP (NN 地区) (NN 经济)) (DEG 的)) (NP (NN 发展)))))) )!@#!@#!@#!@#影响_0(港珠澳大桥的建设,城市间的交通联系和地区经济的发展,#,促进)!@#影响!@#0_3-13!@#0-13!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
21-C!@#港珠澳大桥的建设	有利于海岸生态环境向良性方向发展!@#None!@#港珠澳大桥 的 建设 有利于 海岸 生态 环境 向 良性 方向 发展!@#港 珠 澳 大桥 的 建设 有利于 海岸 生态 环境 向 良性 方向 发展!@#港 珠 澳 大桥 的 建设 有利于 海岸 生态 环境 向 良性 方向 发展!@#港 珠 澳 大桥 的 建设 有利于 海岸 生态 环境 向 良性 方向 发展!@#loc DEG NN VV NN NN NN P NN NN VV!@#NR DEG NN VV NN NN NN P NN NN VV!@#!@#!@#0!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (NR 港珠澳大桥)) (DEG 的)) (NP (NN 建设))) (VP (VV 有利于) (IP (NP (NN 海岸) (NN 生态) (NN 环境)) (VP (PP (P 向) (NP (NN 良性) (NN 方向))) (VP (VV 发展)))))) )!@#!@#!@#!@#影响_0(港珠澳大桥的建设,,有利,有利于海岸生态环境向良性方向发展)!@#影响!@#0_3!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
21-D!@#港珠澳大桥的建设	加快珠海市向大屿山岛的人口迁移和城市扩展!@#None!@#港珠澳大桥 的 建设 加快 珠海市 向 大屿 山岛 的 人口 迁移 和 城市 扩展!@#港 珠 澳 大桥 的 建设 加快 珠海市 向 大屿 山岛 的 人口 迁移 和 城市 扩展!@#港 珠 澳 大桥 的 建设 加快 珠海市 向 大屿 山岛 的 人口 迁移 和 城市 扩展!@#港 珠 澳 大桥 的 建设 加快 珠海市 向 大屿 山岛 的 人口 迁移 和 城市 扩展!@#loc DEG NN VV NR P NN NN DEG NN NN CC NN NN!@#NR DEG NN VV NR P NN NN DEG NN NN CC NN NN!@#!@#!@#0!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (NR 港珠澳大桥)) (DEG 的)) (NP (NN 建设))) (VP (VV 加快) (NP (NP (NP (NR 珠海市)) (DNP (PP (P 向) (NP (NN 大屿) (NN 山岛))) (DEG 的)) (NP (NN 人口) (NN 迁移))) (CC 和) (NP (NN 城市) (NN 扩展))))) )!@#!@#!@#!@#影响_0(港珠澳大桥的建设,珠海市向大屿山岛的人口迁移和城市扩展,#,加快)!@#影响!@#0_3-13!@#0-13!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
22-A!@#改革开放初期，以深圳为代表的珠江三角洲地区城市化发展主要得益于	南海油气资源丰富，促进了国土开发!@#n!@#改革 开放 初期 ， 以 深圳 为 代表 的 珠江三角洲地区 城市化 发展 主要 得益于 南海 油气 资源 丰富 ， 促进 了 国土 开发!@#改革 开放 初期 ， 以 深圳 为 代表 的 珠江 三角洲 地区 城市化 发展 主要 得益于 南海 油气 资源 丰富 ， 促进 了 国土 开发!@#改革 开放 初期 ， 以 深圳 为 代表 的 珠 江三角洲 地区 城市化 发展 主要 得益于 南海 油气资源 丰富 ， 促进 了 国土 开发!@#改革 开放 初期 ， 以 深圳 为 代表 的 珠江三角洲 地区 城市化 发展 主要 得益于 南海 油气 资源 丰富 ， 促进 了 国土 开发!@#NN NN NN PU P loc VV NN DEC loc NN NN AD VV loc NN NN VA PU VV AS NN NN!@#NN NN NN PU P NR VV NN DEC NR NN NN AD VV NR NN NN VA PU VV AS NN NN!@#!@#!@#5 9 14!@#!@#5!@#!@#!@#( (IP (NP (NN 改革) (NN 开放) (NN 初期)) (PU ，) (NP (CP (IP (VP (PP (P 以) (NP (NR 深圳))) (VP (VV 为) (NP (NN 代表))))) (DEC 的)) (NP (NR 珠江三角洲地区))) (NP (NN 城市化) (NN 发展)) (VP (VP (ADVP (AD 主要)) (VP (IP (VP (VV 得益于) (NP (NP (NR 南海)) (NP (NN 油气) (NN 资源))))) (VP (VA 丰富)))) (PU ，) (VP (VV 促进) (AS 了) (NP (NN 国土) (NN 开发))))) )!@#原因_0(改革开放初期，以深圳为代表的珠江三角洲地区城市化发展,南海油气资源丰富，促进了国土开发)!@#原因!@#0_13!@#因素关联_0(南海油气资源丰富,国土开发)!@#因素关联!@#0_19-20!@#14-22!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#时间状语!@#名词短语+动词短语!@#12-13!@#12!@#
