编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#东京城形成的最有利条件是	文化底蕴深厚!@#None!@#东京城 形成 的 最 有利 条件 是 文化 底蕴 深厚!@#东京城 形成 的 最 有利 条件 是 文化 底蕴 深厚!@#东京 城 形成 的 最 有利 条件 是 文化 底蕴 深厚!@#东京 城 形成 的 最 有利 条件 是 文化 底蕴 深厚!@#!@#NR VV DEC AD VA NN VC NN NN VA!@#!@#!@#0!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_6!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@# null!@#名词短语+动词短语!@#6!@#!@#
4-D!@#春节假期期间	长城站正午太阳高度角减小!@#None!@#春节 假期 期间 长城站 正午太阳高度角 减小!@#春节 假期 期间 长城站 正午太阳高度角 减小!@#春节 假期 期间 长城站 正午太阳高度角 减小!@#春节 假期 期间 长城站 正午太阳高度角 减小!@#!@#NN NN NN NR NN VV!@#0 1 2!@#!@#3!@#4!@#!@#!@#!@#!@#!@#!@#!@#变化_0(,,)!@#变化!@#0_5!@#0-5!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
5-A!@#安第斯山脉南北狭长的原因是	沿经线方向发育!@#None!@#安第斯山脉 南北 狭长 的 原因 是 沿 经线 方向 发育!@#安第斯山脉 南北 狭长 的 原因 是 沿 经线 方向 发育!@#安第斯山脉 南北 狭长 的 原因 是 沿 经线 方向 发育!@#安第斯山脉 南北 狭长 的 原因 是 沿 经线 方向 发育!@#!@#NR NN VA DEC NN VC P NN NN VV!@#!@#!@#0!@#7!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_4!@#!@#!@#!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@# null!@#名词短语+动词短语!@#4!@#!@#
5-B!@#安第斯山脉南北狭长的原因是	沿火山地震带发育!@#None!@#安第斯山脉 南北 狭长 的 原因 是 沿 火山地震带 发育!@#安第斯山脉 南北 狭长 的 原因 是 沿 火山地震带 发育!@#安第斯山脉 南北 狭长 的 原因 是 沿 火山 地震 带 发育!@#安第斯山脉 南北 狭长 的 原因 是 沿 火山 地震 带 发育!@#!@#NR NN VA DEC NN VC P NN VV!@#!@#!@#0!@#7!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_4!@#!@#!@#!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
5-C!@#安第斯山脉南北狭长的原因是	沿板块作用边界发育!@#None!@#安第斯山脉 南北 狭长 的 原因 是 沿 板块 作用 边界 发育!@#安第斯山脉 南北 狭长 的 原因 是 沿 板块 作用 边界 发育!@#安第斯山脉 南北 狭长 的 原因 是 沿 板块 作用 边界 发育!@#安第斯山脉 南北 狭长 的 原因 是 沿 板块 作用 边界 发育!@#!@#NR NN VA DEC NN VC P NN NN NN VV!@#!@#!@#0!@#7!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_4!@#!@#!@#!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
5-D!@#安第斯山脉南北狭长的原因是	沿海陆作用边界发育!@#None!@#安第斯山脉 南北 狭长 的 原因 是 沿 海陆 作用 边界 发育!@#安第斯山脉 南北 狭长 的 原因 是 沿 海陆 作用 边界 发育!@#安第斯山脉 南北 狭长 的 原因 是 沿海 陆作 用 边界 发育!@#安第斯山脉 南北 狭长 的 原因 是 沿海 陆作 用 边界 发育!@#!@#NR NN VA DEC NN VC P NN NN NN VV!@#!@#!@#0!@#!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_4!@#!@#!@#!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
6-A!@#下列地理现象成因与安第斯山脉密切相关的是	巴西高原煤炭资源丰富!@#None!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 巴西高原 煤炭 资源 丰富!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 巴西高原 煤炭 资源 丰富!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 巴西高原 煤炭 资源 丰富!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 巴西高原 煤炭 资源 丰富!@#!@#JJ NN NN NN CC NR AD VA DEC VC NR NN NN VA!@#!@#!@#5 10!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_9!@#0-13!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@# null!@#名词短语+动词短语!@#9!@#!@#
6-B!@#下列地理现象成因与安第斯山脉密切相关的是	南美大陆地表径流主要流入大西洋!@#None!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 南美大陆 地表径流 主要 流入 大西洋!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 南美大陆 地表径流 主要 流入 大西洋!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 南美大陆 地表径流 主要 流入 大西洋!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 南美大陆 地表径流 主要 流入 大西洋!@#!@#JJ NN NN NN CC NR AD VA DEC VC NR NN AD VV NR!@#!@#!@#5 10 14!@#11!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_9!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
6-C!@#下列地理现象成因与安第斯山脉密切相关的是	南美大陆西部沿海形成大渔场!@#None!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 南美大陆 西部 沿海 形成 大渔场!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 南美大陆 西部 沿海 形成 大渔场!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 南美大陆 西部 沿海 形成 大渔场!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 南美大陆 西部 沿海 形成 大渔场!@#!@#JJ NN NN NN CC NR AD VA DEC VC NR NN NN NN NN!@#!@#!@#5 10!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_9!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
6-D!@#下列地理现象成因与安第斯山脉密切相关的是	巴西东南沿海有热带雨林气候分布!@#None!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 巴西 东南 沿海 有 热带雨林气候 分布!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 巴西 东南 沿海 有 热带雨林气候 分布!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 巴西 东南 沿海 有 热带雨林气候 分布!@#下列 地理 现象 成因 与 安第斯山脉 密切 相关 的 是 巴西 东南 沿海 有 热带雨林气候 分布!@#!@#JJ NN NN NN CC NR AD VA DEC VC NR NN NN VE NN NN!@#!@#!@#5 10!@#14!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_9!@#0-15!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
7-A!@#沿客家人南迁路线依次呈现的自然景观是	针叶林一落叶阔叶林一常绿阔叶林!@#None!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 针叶林 一 落叶阔叶林 一 常绿阔叶林!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 针叶林 一 落叶阔叶林 一 常绿阔叶林!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 针叶林 一 落叶阔叶林 一 常绿阔叶林!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 针叶林 一 落叶阔叶林 一 常绿阔叶林!@#!@#P NN VV NN AD VV DEC NN NN VC NR CD NN CD NN!@#!@#!@#!@#10 12 14!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_9!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@# null!@#名词短语+动词短语!@#9!@#!@#
7-B!@#沿客家人南迁路线依次呈现的自然景观是	落叶阔叶林一常绿硬叶林一热带雨林!@#None!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 落叶阔叶林 一 常绿硬叶林 一 热带雨林!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 落叶阔叶林 一 常绿硬叶林 一 热带雨林!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 落叶阔叶林 一 常绿硬叶林 一 热带雨林!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 落叶阔叶林 一 常绿硬叶林 一 热带雨林!@#!@#P NN VV NN AD VV DEC NN NN VC NN CD NN CD NN!@#!@#!@#!@#10 12 14!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_9!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
7-C!@#沿客家人南迁路线依次呈现的自然景观是	落叶阔叶林一常绿阔叶林一热带雨林!@#None!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 落叶阔叶林 一 常绿阔叶林 一 热带雨林!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 落叶阔叶林 一 常绿阔叶林 一 热带雨林!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 落叶阔叶林 一 常绿阔叶林 一 热带雨林!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 落叶阔叶林 一 常绿阔叶林 一 热带雨林!@#!@#P NN VV NN AD VV DEC NN NN VC NN CD NN CD NN!@#!@#!@#!@#10 12 14!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_9!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
7-D!@#沿客家人南迁路线依次呈现的自然景观是	针阔混交林一落叶阔叶林一常绿阔叶林!@#None!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 针阔混交林 一 落叶阔叶林 一 常绿阔叶林!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 针阔混交林 一 落叶阔叶林 一 常绿阔叶林!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 针阔混交林 一 落叶阔叶林 一 常绿阔叶林!@#沿 客家人 南迁 路线 依次 呈现 的 自然 景观 是 针阔混交林 一 落叶阔叶林 一 常绿阔叶林!@#!@#P NN VV NN AD VV DEC NN NN VC NR CD NN CD NN!@#!@#!@#!@#10 12 14!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_9!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
8-A!@#客家人选择土楼这种独特房屋形态最主要的原因是	安全防御!@#None!@#客家人 选择 土楼 这 种 独特 房屋 形态 最 主要 的 原因 是 安全 防御!@#客家人 选择 土楼 这 种 独特 房屋 形态 最 主要 的 原因 是 安全 防御!@#客家人 选择 土 楼 这 种 独特 房屋 形态 最 主要 的 原因 是 安全 防御!@#客家人 选择 土 楼 这 种 独特 房屋 形态 最 主要 的 原因 是 安全 防御!@#!@#NN VV NN DT M VA NN NN AD VA DEC NN VC NN NN!@#!@#!@#!@#!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_11!@#!@#!@#!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@# null!@#名词短语+动词短语!@#12!@#!@#
8-B!@#客家人选择土楼这种独特房屋形态最主要的原因是	节约耕地!@#None!@#客家人 选择 土楼 这 种 独特 房屋 形态 最 主要 的 原因 是 节约 耕地!@#客家人 选择 土楼 这 种 独特 房屋 形态 最 主要 的 原因 是 节约 耕地!@#客家人 选择 土 楼 这 种 独特 房屋 形态 最 主要 的 原因 是 节约 耕地!@#客家人 选择 土 楼 这 种 独特 房屋 形态 最 主要 的 原因 是 节约 耕地!@#!@#NN VV NN DT M VA NN NN AD VA DEC NN VC NN NN!@#!@#!@#!@#!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_11!@#!@#!@#!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
8-C!@#客家人选择土楼这种独特房屋形态最主要的原因是	防雨保温!@#None!@#客家人 选择 土楼 这 种 独特 房屋 形态 最 主要 的 原因 是 防雨保温!@#客家人 选择 土楼 这 种 独特 房屋 形态 最 主要 的 原因 是 防雨保温!@#客家人 选择 土 楼 这 种 独特 房屋 形态 最 主要 的 原因 是 防雨保温!@#客家人 选择 土 楼 这 种 独特 房屋 形态 最 主要 的 原因 是 防雨保温!@#!@#NN VV NN DT M VA NN NN AD VA DEC NN VC NN!@#!@#!@#!@#!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_11!@#!@#!@#!@#0-13!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
8-D!@#客家人选择土楼这种独特房屋形态最主要的原因是	就地取材!@#None!@#客家人 选择 土楼 这 种 独特 房屋 形态 最 主要 的 原因 是 就地取材!@#客家人 选择 土楼 这 种 独特 房屋 形态 最 主要 的 原因 是 就地取材!@#客家人 选择 土 楼 这 种 独特 房屋 形态 最 主要 的 原因 是 就地 取材!@#客家人 选择 土 楼 这 种 独特 房屋 形态 最 主要 的 原因 是 就地 取材!@#!@#NN VV NN DT M VA NN NN AD VA DEC NN VC NN!@#!@#!@#!@#!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_11!@#!@#!@#!@#0-13!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
9-A!@#该日，下列地区可能出现的自然灾害是	江苏大部分地区遭受冻害!@#None!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 江苏 大部分 地区 遭受 冻害!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 江苏 大部分 地区 遭受 冻害!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 江苏 大部分 地区 遭受 冻害!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 江苏 大部分 地区 遭受 冻害!@#!@#DT NN PU JJ NN AD VV DEC NN NN VC NR CD NN VV NN!@#0 1!@#!@#11!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_10!@#0-15!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@# 时间状语!@#名词短语+动词短语!@#10!@#!@#
9-B!@#该日，下列地区可能出现的自然灾害是	重庆发生滑坡泥石流!@#None!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 重庆 发生 滑坡 泥石流!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 重庆 发生 滑坡 泥石流!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 重庆 发生 滑坡 泥石流!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 重庆 发生 滑坡 泥石流!@#!@#DT NN PU JJ NN AD VV DEC NN NN VC NR VV NN NN!@#0 1!@#!@#11!@#14!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_10!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
9-C!@#该日，下列地区可能出现的自然灾害是	青海大部分地区普降暴雨!@#None!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 青海 大部分 地区 普降 暴雨!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 青海 大部分 地区 普降 暴雨!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 青海 大部分 地区 普降 暴雨!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 青海 大部分 地区 普降 暴雨!@#!@#DT NN PU JJ NN AD VV DEC NN NN VC NR CD NN NN NN!@#0 1!@#!@#11!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_10!@#0-15!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
9-D!@#该日，下列地区可能出现的自然灾害是	浙江沿海受台风袭击!@#None!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 浙江 沿海 受 台风 袭击!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 浙江 沿海 受 台风 袭击!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 浙江 沿海 受 台风 袭击!@#该 日 ， 下列 地区 可能 出现 的 自然 灾害 是 浙江 沿海 受 台风 袭击!@#!@#DT NN PU JJ NN AD VV DEC NN NN VC NR NN VV NN NN!@#0 1!@#!@#11!@#14!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_10!@#0-15!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
10-A!@#图中锋面系统过境前后，江苏天气变化与下列图示相符的是	图A!@#None!@#图 中 锋面 系统 过境 前后 ， 江苏 天气 变化 与 下列 图示 相符 的 是 图A!@#图 中 锋面 系统 过境 前后 ， 江苏 天气 变化 与 下列 图示 相符 的 是 图A!@#图 中 锋面 系统 过境 前后 ， 江苏 天气 变化 与 下列 图示 相符 的 是图 A!@#图 中 锋面 系统 过境 前后 ， 江苏 天气 变化 与 下列 图示 相符 的 是图 A!@#!@#NN LC NN NN NN LC PU NR NN NN CC JJ VV VV DEC VC NN!@#!@#!@#7!@#2!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_15!@#0-16!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@# 时间状语!@#名词短语+动词短语!@#15!@#0-1!@#
